customer_id,frequency,recency,T,monetary_value,is_dormant,segment,predicted_purchases,prob_alive,cluster,CLTV,cltv_segment,kmeans_cluster
2053,1.0,1735.0,2045.0,809.0,True,Dormant,0.007709156468439543,0.19518678276011034,0,6.236707582967591,Low,2
2074,1.0,875.0,1458.0,3610.0,False,Regular,0.008028480324443154,0.13739457772998823,1,28.982813971239786,High,0
2083,1.0,753.0,2107.0,2623.0,False,Regular,0.003571608992997412,0.05881208053211631,0,9.368330388632213,Low,0
2122,1.0,1436.0,1624.0,1751.0,True,Dormant,0.00996874005046779,0.2153955663934376,0,17.4552638283691,Medium,2
2129,1.0,539.0,1346.0,768.0,False,Regular,0.00619000087146705,0.10039905646592734,0,4.753920669286694,Low,0
2139,1.0,348.0,1109.0,3176.0,False,Regular,0.006173684859666631,0.10118422312486393,1,19.60762311430122,Medium,3
2141,1.0,301.0,329.0,3869.0,False,Regular,0.04408980598331787,0.24837295498089307,1,170.58345934945683,Very High,3
2161,1.0,1399.0,1991.0,4579.0,True,Dormant,0.006760449736377553,0.14597542051982101,1,30.956099342872815,High,2
2171,1.0,965.0,1641.0,3164.0,False,Regular,0.007029035235350949,0.12621914303245615,1,22.239867484650404,Medium,2
2178,1.0,529.0,1682.0,4372.0,False,Regular,0.004026012130960533,0.06767552146719505,1,17.60172503655945,Medium,0
2191,1.0,277.0,500.0,763.0,False,Regular,0.021148833445665476,0.19475789278940012,0,16.136559919042757,Medium,3
2196,1.0,1746.0,2157.0,3535.0,True,Dormant,0.007039313911771352,0.1784312849921802,1,24.88397467811173,High,2
2207,1.0,228.0,328.0,1647.0,False,Regular,0.03652547983540656,0.2267388341182954,0,60.15746528891461,Very High,3
2261,1.0,1355.0,1535.0,3541.0,True,Dormant,0.010509884755234027,0.21639812668953357,1,37.21550191828369,High,2
2262,1.0,629.0,1410.0,1859.0,False,Regular,0.0064680786602660835,0.10557272078891113,0,12.024158229434649,Medium,0
2275,1.0,975.0,1507.0,3440.0,False,Regular,0.00827796401676949,0.147091589282285,1,28.476196217687047,High,2
2290,1.0,1470.0,1909.0,4090.0,True,Dormant,0.0076053548605000566,0.17014385300718016,1,31.105901379445232,High,2
2295,1.0,820.0,1922.0,1659.0,False,Regular,0.004568141203290769,0.07808787970928606,0,7.578546256259386,Low,0
2298,2.0,1030.0,1966.0,4504.5,True,Dormant,0.07935394968612994,0.18047496956378878,3,357.4498663611723,Very High,1
2329,1.0,41.0,1963.0,2758.0,False,Active,0.00053418797712756,0.022853906200167497,0,1.4732904409178103,Low,0
2369,1.0,1698.0,2113.0,1232.0,True,Dormant,0.007138777775170813,0.17716707240700766,0,8.794974219010442,Low,2
2379,1.0,612.0,2019.0,4352.0,False,Regular,0.00323394760178632,0.05289980669542583,1,14.074139962974066,Medium,0
2382,1.0,2134.0,2169.0,2717.0,True,Dormant,0.008220633676647694,0.24980177999497227,0,22.335461699451784,Medium,2
2402,2.0,538.0,1548.0,3111.5,False,Regular,0.08177932549885324,0.1450877017071056,3,254.45637128968184,Very High,1
2412,1.0,193.0,844.0,4530.0,False,Active,0.006470529722012885,0.11171497538423134,1,29.31149964071837,High,3
2420,1.0,35.0,453.0,3511.0,False,Active,0.007675553826472362,0.1468099323516545,1,26.948869484744463,High,3
2429,1.0,1879.0,2128.0,1720.0,True,Dormant,0.007665336774611749,0.2073958842680045,0,13.184379252332208,Medium,2
2431,1.0,680.0,1341.0,735.0,False,Regular,0.0075694345413400855,0.12209307984791144,0,5.563534387884963,Low,0
2482,1.0,519.0,1585.0,1144.0,False,Regular,0.004427473613632564,0.07435592831096877,0,5.065029813995654,Low,0
2484,1.0,803.0,1326.0,3590.0,False,Regular,0.008874652609414767,0.14514846365897263,1,31.860002867799015,High,0
2495,1.0,610.0,1374.0,3746.0,False,Regular,0.006610432007874686,0.10717373869809363,1,24.762678301498575,High,0
2504,1.0,1291.0,1492.0,4627.0,True,Dormant,0.010626766787938932,0.2114998714928924,1,49.170049927793436,Very High,2
2515,1.0,1015.0,1052.0,4547.0,True,Dormant,0.01617046085164772,0.2474740441771353,1,73.52708549244218,Very High,3
2528,1.0,253.0,1175.0,5000.0,False,Regular,0.004311470552827819,0.08103268816751182,1,21.557352764139093,Medium,3
2536,1.0,1347.0,2006.0,2149.0,True,Dormant,0.006458666508792507,0.13594059209776083,0,13.879674327395099,Medium,2
2548,1.0,60.0,955.0,1594.0,False,Active,0.0025043349529454565,0.07874389815979509,0,3.9919099149950577,Low,3
2567,1.0,230.0,1572.0,748.0,False,Regular,0.002314878990897077,0.04873202575685896,0,1.7315294851910135,Low,0
2608,1.0,420.0,1175.0,3675.0,False,Regular,0.006465950329862967,0.10371290348459423,1,23.762367462246402,High,3
2628,3.0,1994.0,2156.0,2758.6666666666665,True,Dormant,0.12989854728547195,0.517609916793885,2,358.3467924448553,Very High,1
2635,1.0,1732.0,2088.0,4415.0,True,Dormant,0.007415011210952036,0.1872705924530686,1,32.73727449635324,High,2
2640,1.0,806.0,1892.0,860.0,False,Regular,0.004634757660754391,0.07910711505097681,0,3.9858915882487764,Low,0
2642,1.0,982.0,1910.0,4040.0,False,Regular,0.00539755362839237,0.09741626072560279,1,21.80611665870517,Medium,2
2646,1.0,310.0,1720.0,746.0,False,Regular,0.002471798368120767,0.046677170197656416,0,1.843961582618092,Low,0
2654,3.0,1709.0,1881.0,4401.0,True,Dormant,0.14790197824846288,0.5104820567204035,2,650.9166062714851,Very High,1
2663,1.0,1204.0,1664.0,4464.0,True,Dormant,0.008252619630066703,0.16260924315904474,1,36.839694028617764,High,2
2680,2.0,1119.0,1485.0,3324.5,True,Dormant,0.11570400798054488,0.32993599328180406,3,384.65797453132143,Very High,1
2684,1.0,150.0,1927.0,4674.0,False,Active,0.0011414721613995597,0.028610152938488006,1,5.335240882381542,Low,0
2688,1.0,477.0,1536.0,3668.0,False,Regular,0.0043729712198591385,0.0739720716883461,1,16.04005843444332,Medium,0
2693,1.0,181.0,672.0,3446.0,False,Active,0.009311601241593463,0.13676032926567228,1,32.08777787853107,High,3
2704,2.0,1454.0,1567.0,2479.0,True,Dormant,0.11405357557375435,0.42060937873193094,3,282.73881384733704,Very High,1
2711,1.0,1067.0,2151.0,1139.0,True,Dormant,0.00465134273556074,0.08482222992508787,0,5.297879375803683,Low,2
2723,1.0,12.0,45.0,1725.0,False,Active,0.12119457369907603,0.2459998672826439,3,209.06063963090617,Very High,3
2730,2.0,1036.0,1239.0,674.5,True,Dormant,0.14034006749688357,0.38362626268829,3,94.65937552664798,Very High,1
2744,1.0,979.0,1670.0,3434.0,False,Regular,0.006891023489612503,0.1245376088896711,1,23.663774663329335,High,2
2759,1.0,682.0,1682.0,3937.0,False,Regular,0.004999147367090305,0.08387032125060238,1,19.68164318423453,Medium,0
2764,1.0,556.0,1696.0,4729.0,False,Regular,0.004135278455130638,0.06926594938267257,1,19.555731814312786,Medium,0
2767,2.0,1921.0,1976.0,4624.0,True,Dormant,0.09183001333925787,0.44270214926275453,3,424.6219816807284,Very High,1
2806,1.0,26.0,98.0,941.0,False,Active,0.0668387503597018,0.2336095479550172,0,62.895264088479394,Very High,3
2809,1.0,355.0,1865.0,3902.0,False,Regular,0.0023678956251699463,0.042589060843482386,1,9.23952872941313,Low,0
2813,1.0,1788.0,2088.0,1246.0,True,Dormant,0.00761296964945252,0.1974874028583448,0,9.48576018321784,Low,2
2815,1.0,1226.0,1660.0,4337.0,True,Dormant,0.008414411359898503,0.16725147867292017,1,36.49330206787981,High,2
2821,1.0,418.0,2018.0,4459.0,False,Regular,0.0023356971893373026,0.039732265444897906,1,10.414873767255033,Low,0
2822,2.0,2039.0,2108.0,4197.0,True,Dormant,0.08619613222851362,0.4386600597127871,3,361.76516696307164,Very High,1
2854,2.0,534.0,1206.0,2770.5,False,Regular,0.11916555914511426,0.21853126736808612,3,330.14818161153903,Very High,1
2879,1.0,1182.0,1866.0,787.0,True,Dormant,0.006599021403846894,0.12953906956775557,0,5.193429844827506,Low,2
2889,1.0,102.0,354.0,3236.0,False,Active,0.019259021453180446,0.18481158826921265,1,62.32219342249192,Very High,3
2929,1.0,198.0,1888.0,4601.0,False,Active,0.0014541665885619529,0.032334500504348586,1,6.690620473973545,Low,0
2938,1.0,1421.0,1691.0,1162.0,True,Dormant,0.00919594042600102,0.19911423266384512,0,10.685682775013186,Medium,2
2942,2.0,888.0,2060.0,3940.5,False,Regular,0.06953605619882261,0.1339498136864572,3,274.0068294514605,Very High,1
2950,1.0,1340.0,1841.0,4454.0,True,Dormant,0.007516666386466241,0.15834815846907088,1,33.47923208532064,High,2
2967,1.0,279.0,2174.0,4668.0,False,Regular,0.0014487981927823236,0.027055330010859833,1,6.762989963907886,Low,0
2979,1.0,18.0,1808.0,4614.0,False,Active,0.00048580557067333293,0.026118893186949054,1,2.241506903086758,Low,0
2980,1.0,436.0,1285.0,4381.0,False,Regular,0.005653981968202204,0.09318475507693,1,24.770095002693857,High,0
2992,1.0,154.0,969.0,2440.0,False,Active,0.004276868736505934,0.08981192980839978,0,10.43555971707448,Low,3
2997,1.0,1439.0,1841.0,4555.0,True,Dormant,0.007977068733075283,0.17577793962064203,1,36.33554807915792,High,2
3003,1.0,1513.0,1815.0,3237.0,True,Dormant,0.008530638254787115,0.19418174053975887,1,27.613676030745893,High,2
3005,1.0,1020.0,1326.0,4727.0,True,Dormant,0.010812187114445416,0.18730916216649693,1,51.10920848998348,Very High,2
3006,2.0,315.0,736.0,2178.5,False,Regular,0.1894002726117417,0.2852943870358391,2,412.60849388467926,Very High,3
3019,1.0,394.0,1618.0,3748.0,False,Regular,0.003380325604760658,0.05960151395683885,1,12.669460366642946,Medium,0
3029,1.0,1479.0,2134.0,1228.0,True,Dormant,0.006243928874688548,0.13885188921678632,0,7.667544658117538,Low,2
3035,1.0,1083.0,1834.0,2207.0,True,Dormant,0.006323975480575837,0.11913637136509306,0,13.957013885630872,Medium,2
3039,1.0,1469.0,1596.0,2451.0,True,Dormant,0.010473009955029677,0.22836084917472943,0,25.669347399777738,High,2
3054,1.0,1772.0,1867.0,4627.0,True,Dormant,0.009230976315168614,0.2365334458994155,1,42.71172741028518,High,2
3055,2.0,1222.0,1356.0,2443.0,True,Dormant,0.13039353874972429,0.4110274118530916,3,318.55141516557643,Very High,1
3062,1.0,1202.0,1702.0,2043.0,True,Dormant,0.007911637500752392,0.1561854871942527,0,16.163475414037137,Medium,2
3063,1.0,320.0,908.0,1766.0,False,Regular,0.008316929973312502,0.12422946452167365,0,14.687698332869878,Medium,3
3082,1.0,777.0,2043.0,1227.0,False,Regular,0.0038894385922679155,0.06494912506882813,0,4.772341152712732,Low,0
3088,1.0,516.0,1330.0,3990.0,False,Regular,0.0061017768281024926,0.09904325419339492,1,24.346089544128944,High,0
3095,1.0,531.0,1220.0,2745.0,False,Regular,0.007321515027214404,0.11486863221265337,0,20.097558749703538,Medium,3
3096,1.0,184.0,1778.0,2250.0,False,Active,0.001544976778418366,0.035740185210219294,0,3.4761977514413234,Low,0
3098,1.0,1003.0,1579.0,1849.0,True,Dormant,0.007788866250401693,0.140978567246784,0,14.40161369699273,Medium,2
3107,1.0,1176.0,1690.0,3425.0,True,Dormant,0.007868388374251632,0.1535548498618178,1,26.94923018181184,High,2
3116,1.0,61.0,1044.0,2606.0,False,Active,0.0021368158347230565,0.07040036232991861,0,5.568542065288286,Low,3
3122,1.0,447.0,591.0,4750.0,False,Regular,0.022864859644533393,0.2167384765524836,1,108.60808331153362,Very High,3
3128,1.0,641.0,988.0,3476.0,False,Regular,0.012487229469827337,0.1734066542847141,1,43.405609637119824,High,3
3130,2.0,1398.0,1682.0,4504.5,True,Dormant,0.10463764688919437,0.362583164173139,3,471.34028041237605,Very High,1
3135,1.0,982.0,1427.0,3922.0,False,Regular,0.00918886545838532,0.1613486119899405,1,36.03873032778723,High,2
3138,2.0,1735.0,1975.0,2993.0,True,Dormant,0.09047420108339081,0.38216463362798925,3,270.7892838425887,Very High,1
3150,1.0,1570.0,1922.0,1298.0,True,Dormant,0.007935218567679621,0.18600270764190785,0,10.299913700848148,Low,2
3155,1.0,383.0,2014.0,3467.0,False,Regular,0.0021782314304240663,0.0378131464636165,1,7.551928369280238,Low,0
3166,1.0,159.0,1594.0,2920.0,False,Active,0.0017129818446071855,0.04235599475197328,1,5.0019069862529815,Low,0
3169,1.0,1389.0,1440.0,2199.0,True,Dormant,0.01200348448480687,0.24495189752483773,0,26.395662382090308,High,2
3171,2.0,1140.0,2066.0,810.0,True,Dormant,0.07705971151703624,0.18694147194644697,3,62.41836632879935,Very High,1
3179,1.0,291.0,1981.0,4534.0,False,Regular,0.0017925644718646554,0.03392172217406038,1,8.127487315434347,Low,0
3181,1.0,565.0,1535.0,3510.0,False,Regular,0.005049832835475421,0.08396818100112144,1,17.72491325251873,Medium,0
3187,1.0,160.0,1471.0,1691.0,False,Active,0.0020055763145339616,0.04901047832621273,0,3.391429547876929,Low,0
3188,1.0,141.0,411.0,4873.0,False,Active,0.018365731093490083,0.18118964149741412,1,89.49620761857717,Very High,3
3195,1.0,974.0,1636.0,4643.0,False,Regular,0.007123919735819661,0.12827545356516026,1,33.076359333410686,High,2
3200,3.0,623.0,1650.0,3259.0,False,Regular,0.11152790936542743,0.17810431837384996,2,363.46945662192803,Very High,1
3225,1.0,119.0,2102.0,4808.0,False,Active,0.0008238210558909104,0.02244174604332035,1,3.960931636723497,Low,0
3239,1.0,1442.0,1945.0,639.0,True,Dormant,0.007235329818293462,0.15969287052707196,0,4.623375753889523,Low,2
3244,1.0,326.0,1342.0,1281.0,False,Regular,0.004112397559828201,0.07408582674633607,0,5.267981274139926,Low,0
3251,1.0,61.0,2119.0,1558.0,False,Active,0.0005503773544864677,0.01995849880993063,0,0.8574879182899168,Low,0
3259,3.0,731.0,1754.0,3037.3333333333335,False,Regular,0.11490816253977552,0.1855084685413179,2,349.0143923541449,Very High,1
3262,1.0,479.0,587.0,1856.0,False,Regular,0.024377534535266768,0.2264718506973945,0,45.24470409745512,High,3
3264,1.0,1109.0,1269.0,2371.0,True,Dormant,0.012509349640291883,0.2187404689733644,0,29.659667997132054,High,2
3287,1.0,2052.0,2150.0,3573.0,True,Dormant,0.008088683072363937,0.23696436404457863,1,28.900864617556348,High,2
3292,2.0,1651.0,1935.0,1995.0,True,Dormant,0.09182742155287997,0.3672145270662966,3,183.19570599799553,Very High,1
3303,1.0,1060.0,2060.0,2860.0,True,Dormant,0.005011427914865348,0.09212524339491371,1,14.332683836514896,Medium,2
3314,1.0,499.0,793.0,2867.0,False,Regular,0.015042219084670266,0.18197018907676285,1,43.126042115749655,High,3
3320,1.0,253.0,1412.0,699.0,False,Regular,0.003055134955340768,0.060954763535703047,0,2.1355393337831967,Low,0
3322,2.0,1331.0,1621.0,4439.5,True,Dormant,0.10818357666173607,0.35933144140632045,3,480.2809885897773,Very High,1
3330,1.0,201.0,1696.0,2924.0,False,Regular,0.0018068338146598134,0.040327443008649384,1,5.283182074065294,Low,0
3339,1.0,537.0,1616.0,4418.0,False,Regular,0.004395005856373086,0.07368857357584759,1,19.417135873456292,Medium,0
3345,1.0,1058.0,1533.0,4290.0,True,Dormant,0.00859202889772643,0.1576814508354588,1,36.859803971246386,High,2
3353,1.0,190.0,1367.0,3907.0,False,Active,0.002611380928841481,0.05821929052752287,1,10.202665288983667,Low,0
3354,1.0,1983.0,2137.0,3625.0,True,Dormant,0.007951579680220323,0.22577066975711294,1,28.82447634079867,High,2
3362,2.0,971.0,1686.0,4327.5,False,Regular,0.09530715217251308,0.2263093820173947,3,412.44170102655033,Very High,1
3367,1.0,1578.0,1743.0,1559.0,True,Dormant,0.009492401520175381,0.22112334500851952,0,14.798653969953419,Medium,2
3372,1.0,12.0,366.0,4850.0,False,Active,0.008475873065058589,0.15950525766710236,1,41.10798436553416,High,3
3386,1.0,306.0,1263.0,1616.0,False,Regular,0.004377393249224191,0.07897283745564578,0,7.073867490746292,Low,3
3391,1.0,362.0,1738.0,3479.0,False,Regular,0.0027520283895987995,0.04957850263432956,1,9.574306767414223,Low,0
3393,1.0,242.0,311.0,4431.0,False,Regular,0.041328835739273935,0.23584282174981236,1,183.1280711607228,Very High,3
3420,1.0,1320.0,1912.0,4455.0,True,Dormant,0.006929580488098162,0.14458157030035393,1,30.871281074477313,High,2
3423,1.0,261.0,1485.0,1684.0,False,Regular,0.0028463073625626997,0.05664046502495159,0,4.793181598555586,Low,0
3434,3.0,1749.0,2120.0,3335.0,True,Dormant,0.12979206562302043,0.4372225228179993,2,432.8565388527731,Very High,1
3442,1.0,418.0,1041.0,4018.0,False,Regular,0.008035179983062059,0.12137784573519216,1,32.28535317194335,High,3
3454,1.0,1416.0,1954.0,4699.0,True,Dormant,0.007066360780977541,0.15402749572932778,1,33.20482930981347,High,2
3457,2.0,301.0,884.0,4121.0,False,Regular,0.1416891308677801,0.23252514733511842,3,583.9009083061218,Very High,3
3460,2.0,2037.0,2064.0,3930.0,True,Dormant,0.08821932704063343,0.45201429508713276,3,346.7019552696894,Very High,1
3463,1.0,270.0,1315.0,4464.0,False,Regular,0.0036756378833208,0.07024037387265039,1,16.40804751114405,Medium,0
3483,1.0,788.0,895.0,1635.0,False,Regular,0.017506636647925976,0.2288794011485836,0,28.62335091935897,High,3
3495,1.0,1439.0,1626.0,3648.0,True,Dormant,0.009963878800593325,0.2156234321367295,1,36.34822986456445,High,2
3511,1.0,656.0,1041.0,2218.0,False,Regular,0.011597030036388527,0.16630694286683095,0,25.722212620709755,High,3
3531,2.0,1112.0,2076.0,3702.0,True,Dormant,0.0758721432289478,0.17847674360294252,3,280.8786742335647,Very High,1
3533,1.0,378.0,1476.0,1927.0,False,Regular,0.0038824138806644896,0.06847962420917206,0,7.481411548040471,Low,0
3542,1.0,76.0,1518.0,3715.0,False,Active,0.0011772170676248859,0.04035061010034574,1,4.373361406226451,Low,0
3548,1.0,359.0,963.0,3620.0,False,Regular,0.008189502469635155,0.12275751832879922,1,29.64599894007926,High,3
3552,1.0,161.0,2068.0,1280.0,False,Active,0.001047259422461836,0.024979299993738085,0,1.3404920607511501,Low,0
3558,1.0,1163.0,1540.0,707.0,True,Dormant,0.009218015120954855,0.17611031217198383,0,6.517136690515082,Low,2
3565,1.0,710.0,788.0,4595.0,False,Regular,0.020070803940896026,0.23583528286741468,1,92.22534410841723,Very High,3
3579,1.0,1134.0,1672.0,1393.0,True,Dormant,0.007781916186963005,0.14912794649451003,0,10.840209248439466,Medium,2
3588,1.0,752.0,1772.0,3097.0,False,Regular,0.004933045917467212,0.08363007418978595,1,15.277643206395956,Medium,0
3589,1.0,1459.0,2181.0,636.0,True,Dormant,0.005931264993022325,0.12999691386404427,0,3.772284535562199,Low,2
3595,1.0,802.0,1458.0,1113.0,False,Regular,0.007462730922707647,0.12546472823561333,0,8.306019516973612,Low,0
3597,1.0,274.0,928.0,1518.0,False,Regular,0.007083400552577936,0.11337278230129282,0,10.752602038813306,Medium,3
3602,1.0,205.0,1205.0,1249.0,False,Regular,0.003503837767117027,0.07252806757124847,0,4.376293371129167,Low,3
3615,1.0,1410.0,1672.0,1789.0,True,Dormant,0.009323874898361444,0.20052301933569197,0,16.68041219316862,Medium,2
3627,1.0,1290.0,1341.0,4990.0,True,Dormant,0.012819853132808982,0.2447002911181117,1,63.97106713271682,Very High,2
3631,2.0,1181.0,1453.0,3015.0,True,Dormant,0.11993486678825231,0.36226012918635664,3,361.60362336658073,Very High,1
3634,1.0,49.0,691.0,4585.0,False,Active,0.004139798049256769,0.1091713540205823,1,18.980974055842285,Medium,3
3643,2.0,1490.0,2049.0,2156.0,True,Dormant,0.08413215285767056,0.2844212844586798,3,181.38892156113772,Very High,1
3648,1.0,1078.0,1852.0,1853.0,True,Dormant,0.006187274407685135,0.11627287804522017,0,11.465019477440556,Medium,2
3664,1.0,1626.0,2152.0,4560.0,True,Dormant,0.006660384245693812,0.1591493826021835,1,30.37135216036378,High,2
3666,1.0,879.0,1218.0,1178.0,False,Regular,0.011135779568493865,0.178851063604659,0,13.117948331685772,Medium,0
3674,1.0,1823.0,1927.0,4488.0,True,Dormant,0.008929369528614148,0.2348816774372437,1,40.0750104444203,High,2
3685,1.0,764.0,1201.0,2178.0,False,Regular,0.01017748175775533,0.1587999250801971,0,22.166555268391107,Medium,3
3687,2.0,881.0,1749.0,4321.0,False,Regular,0.08760255237791648,0.18791835216901195,3,378.5306288249771,Very High,1
3696,1.0,282.0,1234.0,4433.0,False,Regular,0.004284044123719724,0.07885204749437989,1,18.991167600449536,Medium,3
3703,2.0,1952.0,2032.0,1713.0,True,Dormant,0.08923074540124344,0.4347800448461959,3,152.85226687233,Very High,1
3707,1.0,1186.0,1432.0,1195.0,True,Dormant,0.010666732935191981,0.20126612384025416,0,12.746745857554417,Medium,2
3708,1.0,487.0,1982.0,3300.0,False,Regular,0.0027522108921780287,0.0458340567242934,1,9.082295944187495,Low,0
3719,2.0,955.0,1628.0,1892.0,False,Regular,0.09918301334626282,0.2361066391074544,3,187.65426125112927,Very High,1
3724,1.0,1314.0,1451.0,3451.0,True,Dormant,0.011325586166397155,0.22527032157145035,1,39.084597860236585,High,2
3727,1.0,1001.0,1149.0,1561.0,True,Dormant,0.013715689805737393,0.22059771705778897,0,21.41019178675607,Medium,3
3735,2.0,1482.0,2168.0,3940.0,True,Dormant,0.0784581825281874,0.2522134663361488,3,309.12523916105835,Very High,1
3742,1.0,47.0,1073.0,3500.0,False,Active,0.0017993537059317697,0.06631699761369435,1,6.297737970761194,Low,3
3755,1.0,1111.0,1765.0,2938.0,True,Dormant,0.006931800139563761,0.13210938321270907,1,20.36562881003833,Medium,2
3777,1.0,844.0,1680.0,4491.0,False,Regular,0.0060092961577118825,0.10412861282784747,1,26.987749044284065,High,0
3785,3.0,1277.0,1807.0,4085.3333333333335,True,Dormant,0.14656212384365752,0.3640106185875856,2,598.7551299426223,Very High,1
3786,1.0,223.0,339.0,4582.0,False,Regular,0.03415612992114164,0.22216096914887257,1,156.50338729867102,Very High,3
3794,2.0,239.0,2057.0,3622.5,False,Regular,0.020203564490396276,0.046282869680204605,3,73.1874123664605,Very High,1
3828,1.0,233.0,650.0,3121.0,False,Regular,0.01185524551813617,0.15162971156663227,1,37.00022126210298,High,3
3831,1.0,160.0,900.0,4165.0,False,Active,0.005033211346961706,0.0989411077650105,1,20.963325260095505,Medium,3
3841,1.0,171.0,2060.0,3538.0,False,Active,0.0011022537220023237,0.025618591663379542,1,3.899773668444221,Low,0
3845,1.0,146.0,859.0,2867.0,False,Active,0.005146909802346443,0.10203136792932126,1,14.75619040332725,Medium,3
